timestamp;x (in microteslas);y (in microteslas);z (in microteslas)
1603186408.139687;118.808426;172.057571;-432.384796
1603186408.149666;118.572327;171.994522;-432.477173
1603186408.159646;119.189896;172.033691;-432.343079
1603186408.169625;118.706787;171.610550;-432.043091
1603186408.179635;119.113434;171.715851;-432.282684
1603186408.189614;118.906464;171.418472;-432.476807
1603186408.199593;118.915359;171.591553;-432.742828
1603186408.209572;119.371796;171.742905;-432.759003
1603186408.219552;118.680252;171.649475;-432.510040
1603186408.229531;118.362457;171.656143;-432.680115
1603186408.239541;118.855850;171.952377;-432.749390
1603186408.249520;118.964310;172.061584;-432.552002
1603186408.259499;119.376846;172.083328;-432.783691
1603186408.269478;118.549789;171.936401;-432.600586
1603186408.279458;118.693893;171.738083;-432.753662
1603186408.289467;118.784332;171.545593;-432.364380
1603186408.299447;118.826279;171.056442;-432.477478
1603186408.309426;119.685501;171.000061;-432.798401
1603186408.319405;119.050262;170.699005;-432.659149
1603186408.329384;118.691025;170.696472;-432.352203
1603186408.339364;118.728455;170.577332;-432.585236
1603186408.349343;119.010300;170.337860;-432.532349
1603186408.359322;119.491653;170.697281;-432.880737
1603186408.369332;118.606796;170.567566;-432.731323
1603186408.379311;118.619843;170.921021;-432.906433
1603186408.389290;118.436951;171.163208;-433.036011
1603186408.399270;118.280304;171.133392;-433.206848
1603186408.409249;119.470551;171.794815;-433.489868
1603186408.419228;118.553543;171.738678;-433.244873
1603186408.429238;118.069046;172.066132;-432.884460
1603186408.439217;118.111450;171.839981;-432.915222
1603186408.449196;118.888199;171.805801;-433.169403
1603186408.459176;119.252197;171.892426;-433.273376
1603186408.469155;118.511826;171.679581;-433.076660
1603186408.479165;118.925293;171.519730;-433.083374
1603186408.489144;119.195511;171.861145;-433.067474
1603186408.499123;118.688354;171.546219;-432.968567
1603186408.509102;119.459259;171.614990;-433.194366
1603186408.519082;118.530380;171.555161;-432.947937
1603186408.529061;118.452530;171.772888;-432.990448
1603186408.539040;118.618179;171.504059;-432.985168
1603186408.549050;118.986404;171.593018;-432.988007
1603186408.559029;119.479324;171.612595;-432.974762
1603186408.569008;118.739532;171.590958;-432.680481
1603186408.578988;118.800842;171.582245;-433.001068
1603186408.588967;118.634186;171.786835;-433.034607
1603186408.598946;118.991608;171.818588;-432.754883
1603186408.608956;119.237076;171.584198;-433.168701
1603186408.618935;118.765625;171.842194;-432.973145
1603186408.628914;119.334625;171.862885;-432.797058
1603186408.638894;118.574081;171.903030;-432.962036
1603186408.648873;118.944656;171.988861;-433.026184
1603186408.658883;119.574371;172.177567;-433.292053
1603186408.668862;118.158997;172.111984;-433.206848
1603186408.678841;119.158737;172.050400;-433.112701
1603186408.688820;118.303284;171.866852;-433.137970
1603186408.698800;118.597336;171.818939;-433.433105
1603186408.708779;119.226761;172.158997;-433.591797
1603186408.718789;118.278976;171.986496;-433.140442
1603186408.728768;119.076187;171.820236;-433.233856
1603186408.738747;118.222321;171.784622;-433.581482
1603186408.748757;118.062759;171.814590;-433.405029
1603186408.758736;119.016235;172.049011;-433.618164
1603186408.768746;118.906952;172.310410;-433.399231
1603186408.778725;118.514099;171.929489;-433.549805
1603186408.788735;118.345245;171.972733;-433.474670
1603186408.798714;118.252151;172.280548;-433.442139
1603186408.808693;119.185272;172.304062;-433.551697
1603186408.818673;118.549149;172.322800;-433.400757
1603186408.828652;119.252533;172.432236;-433.194183
1603186408.838582;118.413315;172.205963;-433.378937
1603186408.848592;118.174850;172.312775;-433.342346
1603186408.858571;118.818146;172.506073;-433.578247
1603186408.868550;117.850510;172.090103;-433.175537
1603186408.878530;118.983627;172.284897;-433.170746
1603186408.888509;118.562698;172.516647;-433.441223
1603186408.898519;118.202698;172.705643;-433.332947
1603186408.908498;119.156631;172.964783;-433.502930
1603186408.918477;118.707962;173.222046;-433.410583
1603186408.928457;119.095200;173.251846;-433.112671
1603186408.938436;118.227814;173.359039;-433.439026
1603186408.948415;118.163071;173.449539;-433.464844
1603186408.958394;119.011230;173.655655;-433.566040
1603186408.968373;117.883926;173.393707;-433.391754
1603186408.978353;119.023102;173.382538;-433.642395
1603186408.988332;118.509628;173.385178;-433.419312
1603186408.998311;118.387695;173.316727;-433.436157
1603186409.008321;118.715591;173.184647;-433.845306
1603186409.018300;118.279800;172.950562;-433.419189
1603186409.028280;118.971085;173.430389;-433.741852
1603186409.038259;118.558624;173.167984;-433.481750
1603186409.048238;118.400528;173.265945;-433.263519
1603186409.058217;119.263794;173.652832;-433.855865
1603186409.068196;118.283981;173.442627;-433.561707
1603186409.078176;119.028458;173.529129;-433.705261
1603186409.088155;118.467468;173.662308;-433.430847
1603186409.098134;118.409210;173.803818;-433.461914
1603186409.108113;118.909012;173.587296;-433.686584
1603186409.118093;118.719711;173.673630;-433.305450
1603186409.128072;119.147903;173.803482;-433.752319
1603186409.138051;118.341904;173.677155;-433.466003
1603186409.148030;118.382263;173.778595;-433.348938
1603186409.158010;119.103622;174.055939;-433.593842
1603186409.167989;118.438080;173.922165;-433.463104
1603186409.177968;119.123199;174.306000;-433.436371
1603186409.187947;118.574738;174.000656;-433.618835
1603186409.197957;118.746643;174.024048;-433.414215
1603186409.207936;119.183472;174.085220;-433.442993
1603186409.217916;118.235825;174.003006;-433.442139
1603186409.227925;119.243240;174.120407;-433.662750
1603186409.237905;118.580658;173.901062;-433.328339
1603186409.247884;118.744934;173.784210;-433.608765
1603186409.257863;119.412491;174.003204;-433.693451
1603186409.267842;118.106567;173.904160;-433.523071
1603186409.277822;119.291855;173.661942;-433.450928
1603186409.287801;118.289551;173.950439;-433.352539
1603186409.297780;119.282074;173.753174;-433.401672
1603186409.307759;119.333694;174.012924;-433.515564
1603186409.317739;118.743347;173.935562;-433.338928
1603186409.327718;119.444275;174.121643;-433.463715
1603186409.337697;118.327286;173.928360;-433.439301
1603186409.347676;118.959152;173.897690;-433.438721
1603186409.357656;119.481628;174.017517;-433.506409
1603186409.367635;118.193939;174.022079;-433.180542
1603186409.377645;119.442871;174.030777;-433.532593
1603186409.387624;118.212112;174.040192;-433.273621
1603186409.397603;118.648224;173.664383;-433.324707
1603186409.407582;118.934296;173.993149;-433.262573
1603186409.417562;118.557465;173.812897;-433.236755
1603186409.427541;119.307663;173.757446;-433.441498
1603186409.437490;118.678406;173.559418;-433.068970
1603186409.447469;118.838974;173.575394;-432.950012
1603186409.457418;118.776718;173.391190;-433.033630
1603186409.467366;118.526840;173.282639;-432.983612
1603186409.477346;119.211548;173.241241;-433.214722
1603186409.487294;119.019501;173.020081;-433.081238
1603186409.497274;118.402435;173.014404;-432.997864
1603186409.507222;118.580215;172.764252;-432.798676
1603186409.517202;118.709808;172.963715;-432.696442
1603186409.527150;119.527039;172.903564;-432.752655
1603186409.537099;119.192627;172.979248;-432.451782
1603186409.547078;119.002411;172.510773;-432.249817
1603186409.557027;118.986328;172.679321;-432.994202
1603186409.567006;119.180527;172.398102;-432.495209
1603186409.576955;119.435822;172.620850;-432.573425
1603186409.586904;119.054260;172.517776;-432.536133
1603186409.596883;118.995010;172.561310;-432.498474
1603186409.606832;119.254562;172.274750;-431.991608
1603186409.616811;118.961395;172.436920;-432.270630
1603186409.626790;120.046295;172.997284;-432.601105
1603186409.636769;118.967529;172.895340;-432.326996
1603186409.646749;118.785034;172.961731;-432.098267
1603186409.656728;119.002411;173.313583;-432.153076
1603186409.666707;119.227692;173.391190;-432.527954
1603186409.676686;119.647247;173.461914;-432.458923
1603186409.686666;119.139801;173.672180;-432.718567
1603186409.696675;119.054153;173.561035;-432.406189
1603186409.706655;118.995483;173.599228;-432.384888
1603186409.716634;119.446655;173.289108;-432.614441
1603186409.726613;119.381409;173.387253;-432.537354
1603186409.736592;119.225540;173.283218;-432.386353
1603186409.746572;118.506607;173.316971;-432.450378
1603186409.756551;118.898346;173.165741;-432.535583
1603186409.766561;119.023865;173.308212;-432.517334
1603186409.776540;119.487411;173.580948;-432.758057
1603186409.786519;118.910080;173.504410;-432.735535
1603186409.796498;119.147491;173.655228;-432.792786
1603186409.806478;118.808517;173.564911;-432.895081
1603186409.816457;119.289917;173.504456;-432.763794
1603186409.826467;119.338501;173.673828;-432.977814
1603186409.836416;118.830154;173.145813;-432.884033
1603186409.846395;118.852600;173.416214;-432.775452
1603186409.856375;119.012589;173.206543;-432.747162
1603186409.866354;119.248093;173.089981;-432.717957
1603186409.876333;119.620819;173.160507;-432.954498
1603186409.886312;119.193436;173.189606;-432.783813
1603186409.896291;119.058853;173.063004;-432.685089
1603186409.906271;119.262985;173.055511;-432.846619
1603186409.916281;119.085419;172.881622;-432.603149
1603186409.926260;119.710342;173.312195;-432.940430
1603186409.936239;119.265793;172.854828;-432.636414
1603186409.946218;118.981461;172.935867;-432.758972
1603186409.956198;119.240585;173.146622;-432.771606
1603186409.966177;119.248093;173.025146;-432.706848
1603186409.976156;119.972855;173.029434;-432.982422
1603186409.986166;119.049026;173.251328;-432.500122
1603186409.996145;118.683975;173.039154;-432.769073
1603186410.006124;118.845734;173.045898;-432.756165
1603186410.016104;118.795746;172.937500;-432.569763
1603186410.026083;119.749344;173.098190;-433.120453
1603186410.036062;118.519104;172.990341;-432.975616
1603186410.046041;119.120773;172.758743;-432.910980
1603186410.056020;119.116501;172.661850;-432.748047
1603186410.066030;119.412018;172.630753;-432.738647
1603186410.076010;119.414139;172.820526;-432.957245
1603186410.085989;119.056458;172.734909;-432.771912
1603186410.095968;118.934738;172.709595;-432.770264
1603186410.105947;119.288177;172.765167;-432.844025
1603186410.115957;118.756989;172.709732;-432.637329
1603186410.125936;119.977509;172.772018;-432.994324
1603186410.135916;119.614380;172.941452;-432.930664
1603186410.145895;118.749344;172.718903;-432.935486
1603186410.155874;119.451752;172.863754;-432.819489
1603186410.165853;118.981827;172.959976;-432.746826
1603186410.175833;119.349014;173.163345;-433.000610
1603186410.185812;119.051926;172.952698;-433.022400
1603186410.195791;118.324951;173.192932;-432.993530
1603186410.205801;118.885178;172.959564;-433.068848
1603186410.215780;119.176025;173.095795;-433.079956
1603186410.225759;119.219269;173.182297;-433.451538
1603186410.235739;118.758789;172.681412;-433.389404
1603186410.245718;118.569061;172.852188;-433.411926
1603186410.255697;117.967026;172.966919;-433.592438
1603186410.265707;117.905533;172.704407;-433.686279
1603186410.275686;118.623184;173.039001;-434.086121
1603186410.285665;118.277863;172.884232;-434.041443
1603186410.295645;118.556763;173.122498;-433.749451
1603186410.305624;118.084076;173.225250;-434.064636
1603186410.315603;118.348343;173.384186;-433.931976
1603186410.325582;118.944427;173.802017;-434.217468
1603186410.335592;118.223831;173.952728;-433.822601
1603186410.345571;118.859329;173.726425;-433.870667
1603186410.355551;117.902054;173.395096;-433.992859
1603186410.365530;117.808578;173.480682;-434.097351
1603186410.375509;118.760117;173.465332;-434.291992
1603186410.385488;117.376678;173.419037;-434.312195
1603186410.395498;118.033875;173.438477;-434.328705
1603186410.405477;118.417664;173.448654;-434.442688
1603186410.415457;117.526489;173.620041;-434.772339
1603186410.425436;118.498657;173.745468;-434.732178
1603186410.435415;117.655930;173.782684;-434.187927
1603186410.445394;118.538803;174.211533;-434.388184
1603186410.455374;118.026184;173.830322;-433.975922
1603186410.465353;117.809570;174.096420;-433.716522
1603186410.475363;119.009552;174.305634;-434.067505
1603186410.485342;117.977524;174.282608;-433.915283
1603186410.495321;118.755661;174.536606;-433.693878
1603186410.505300;118.279724;174.238342;-433.638092
1603186410.515280;118.055679;174.314896;-433.502258
1603186410.525259;119.003372;174.410538;-433.921051
1603186410.535238;118.101151;174.348007;-433.535950
1603186410.545248;119.224899;174.457321;-433.432434
1603186410.555227;118.429764;174.433411;-433.203705
1603186410.565206;118.617233;174.386856;-433.404419
1603186410.575186;119.003998;174.309357;-433.472351
1603186410.585165;118.543793;174.348480;-433.221313
1603186410.595175;119.145645;174.205307;-433.458008
1603186410.605154;118.451645;174.052383;-433.215576
1603186410.615133;118.777145;174.103607;-433.382935
1603186410.625112;118.451279;174.071320;-433.398315
1603186410.635092;118.428787;174.091263;-433.163483
1603186410.645071;119.206055;173.843613;-433.330322
1603186410.655081;118.858261;173.782410;-432.982361
1603186410.665060;118.654465;173.684784;-432.889069
1603186410.675039;119.464417;173.392609;-433.231995
1603186410.685018;118.824066;173.669998;-432.990540
1603186410.694998;119.685623;173.755814;-433.062866
1603186410.704977;118.959854;173.539215;-432.956299
1603186410.714987;118.991974;173.438034;-432.975739
1603186410.724966;119.286728;174.104767;-432.826935
1603186410.734945;118.773544;173.576675;-432.663513
1603186410.744924;119.445786;173.719635;-432.689209
1603186410.754904;118.583191;173.413803;-432.574097
1603186410.764883;118.700638;173.102798;-432.516113
1603186410.774862;119.605255;173.373505;-432.731537
1603186410.784872;118.813202;173.084381;-432.566895
1603186410.794851;119.436310;173.111893;-432.978210
1603186410.804830;118.552338;172.910736;-432.724091
1603186410.814810;118.380722;172.984619;-432.751648
1603186410.824819;119.197159;172.878693;-432.952698
1603186410.834799;118.744873;172.714401;-432.728943
1603186410.844778;119.182892;172.918564;-432.935791
1603186410.854723;118.598831;172.718292;-432.670227
1603186410.864733;118.801865;172.785767;-432.717285
1603186410.874712;119.231766;172.659454;-433.025330
1603186410.884691;118.627106;172.563965;-432.360535
1603186410.894671;119.504181;172.620422;-432.742126
1603186410.904650;118.916931;172.270767;-432.519897
1603186410.914629;119.301392;172.224304;-432.608154
1603186410.924639;119.436172;172.378052;-432.539581
1603186410.934618;118.971817;171.900330;-432.485260
1603186410.944597;119.203598;172.273773;-433.095337
1603186410.954577;118.469833;172.187866;-432.742737
1603186410.964556;118.622559;172.040817;-432.796997
1603186410.974535;119.422714;172.301483;-433.201904
1603186410.984514;118.589401;172.262833;-432.910217
1603186410.994494;119.684860;172.264374;-433.018311
1603186411.004473;118.503815;172.112488;-432.843384
1603186411.014452;118.586136;172.188660;-432.892761
1603186411.024431;119.183899;172.115173;-433.295593
1603186411.034411;118.966064;172.097534;-433.054321
1603186411.044420;119.513306;172.085052;-433.056671
1603186411.054400;118.733932;171.954330;-433.018860
1603186411.064379;118.500534;171.722015;-432.942596
1603186411.074358;119.585342;171.697891;-433.217163
1603186411.084337;118.743134;171.530548;-432.992859
1603186411.094317;119.345169;171.441238;-433.158569
1603186411.104296;118.696274;171.345779;-433.429260
1603186411.114275;118.531387;171.153275;-433.195496
1603186411.124254;118.098862;171.335709;-433.126160
1603186411.134234;118.784332;171.349808;-432.974030
1603186411.144213;119.140182;171.269302;-433.378143
1603186411.154192;117.866211;171.171265;-433.255249
1603186411.164171;118.748138;171.251312;-433.394562
1603186411.174181;119.398087;170.955185;-433.435303
1603186411.184160;118.743118;171.089844;-433.233643
1603186411.194140;118.678085;171.448776;-433.581360
1603186411.204119;118.053802;171.616135;-433.119446
1603186411.214098;118.809555;171.606262;-433.188171
1603186411.224077;118.343994;171.608063;-433.532288
1603186411.234057;118.027985;171.533279;-432.935028
1603186411.244036;119.075165;171.585159;-433.385071
1603186411.254015;118.570282;171.517685;-433.346130
1603186411.263994;118.409180;171.524811;-433.283569
1603186411.274004;118.735748;171.305054;-433.334290
1603186411.283983;118.548615;171.538223;-433.321289
1603186411.293963;119.023773;171.632080;-433.364319
1603186411.303942;118.284271;171.469940;-432.754669
1603186411.313921;118.270798;171.541809;-432.935730
1603186411.323900;118.603378;171.576263;-433.153320
1603186411.333880;118.248810;171.508301;-432.807861
1603186411.343859;119.376556;171.753555;-433.187744
1603186411.353869;118.318359;171.592911;-432.969910
1603186411.363848;118.208359;171.609879;-432.791565
1603186411.373827;118.472153;171.508789;-433.190857
1603186411.383806;118.598282;171.323761;-432.780396
1603186411.393786;119.358948;171.576889;-432.997559
1603186411.403765;118.674896;171.467300;-432.794312
1603186411.413744;118.489929;171.598541;-432.761383
1603186411.423723;118.658920;171.599838;-432.677643
1603186411.433733;118.415695;171.200256;-432.559143
1603186411.443712;118.995834;171.584991;-433.152161
1603186411.453692;118.870361;171.418228;-432.559631
1603186411.463671;118.740540;171.429749;-432.724823
1603186411.473650;118.565842;171.433594;-432.709229
1603186411.483629;118.662796;171.522354;-432.737000
1603186411.493609;118.958878;171.520065;-433.022064
1603186411.503618;118.323914;171.437531;-432.915344
1603186411.513598;118.579544;171.566925;-432.963318
1603186411.523577;118.557831;171.569504;-432.959351
1603186411.533556;118.312622;171.383575;-432.994934
1603186411.543535;119.289810;171.625336;-433.539490
1603186411.553515;118.212738;171.719757;-433.249268
1603186411.563494;118.181824;171.793091;-433.198883
1603186411.573473;118.460617;171.486847;-433.132050
1603186411.583452;118.440887;171.619812;-433.211395
1603186411.593462;119.071136;171.594467;-433.613068
1603186411.603441;118.287766;171.399902;-433.221649
1603186411.613421;118.425552;171.212173;-432.936310
1603186411.623400;118.267838;171.324707;-433.306641
1603186411.633379;118.263397;171.099060;-433.170197
1603186411.643358;118.983078;170.917038;-433.211060
1603186411.653338;118.743378;170.879868;-433.187134
1603186411.663317;118.400452;170.946503;-433.176331
1603186411.673296;118.309097;170.918259;-432.987946
1603186411.683275;118.655594;171.177200;-432.989624
1603186411.693255;118.929214;171.351288;-433.184906
1603186411.703234;118.436935;171.524109;-433.083252
1603186411.713213;118.156784;171.609482;-432.950562
1603186411.723192;118.233871;171.746201;-432.908264
1603186411.733202;118.635406;172.216034;-433.023224
1603186411.743181;118.801590;172.240997;-433.139404
1603186411.753161;118.422562;172.183884;-432.811218
1603186411.763140;118.598129;172.141968;-433.119843
1603186411.773119;118.444244;172.098007;-433.096924
1603186411.783098;118.235825;171.828888;-433.158386
1603186411.793078;119.210083;172.103790;-433.290710
1603186411.803057;118.879562;172.082489;-433.066376
1603186411.813036;118.468033;171.897812;-432.940369
1603186411.823015;118.796982;172.082947;-432.915588
1603186411.832995;118.512436;172.412491;-432.920013
1603186411.842974;119.147385;172.776123;-432.950012
1603186411.852959;118.462189;172.482010;-432.834473
1603186411.862938;118.754440;172.744431;-432.520203
1603186411.872917;118.295822;172.473129;-432.620117
1603186411.882896;118.996384;172.762909;-432.618164
1603186411.892876;119.691727;172.992569;-432.779663
1603186411.902855;118.810333;172.748932;-432.461243
1603186411.912834;118.547287;172.928940;-432.564697
1603186411.922813;118.558929;172.716934;-432.446655
1603186411.932823;118.773148;172.971817;-432.526093
1603186411.942802;119.275360;172.923172;-432.508301
1603186411.952782;118.568695;172.744553;-432.275604
1603186411.962761;119.329681;172.535355;-432.302124
1603186411.972740;118.949844;172.379669;-432.232239
1603186411.982719;118.594772;172.314224;-432.413574
1603186411.992729;119.769684;172.424515;-432.480469
1603186412.002739;119.028992;172.087875;-432.136200
1603186412.012718;118.919037;171.972549;-432.119965
1603186412.022728;119.120224;171.991394;-432.048065
1603186412.032707;119.026138;171.951355;-431.926941
1603186412.042717;120.018723;171.858978;-432.209839
1603186412.052696;119.238480;171.544769;-431.821533
1603186412.062675;119.444717;171.382370;-431.769501
1603186412.072685;119.625076;171.078445;-431.805847
1603186412.082664;119.247086;171.165054;-431.926056
1603186412.092674;119.885544;171.059616;-431.758057
1603186412.102684;119.575058;171.127136;-431.653839
1603186412.112664;119.305008;170.791199;-431.432800
1603186412.122674;118.989395;170.841797;-431.550293
1603186412.132653;118.809357;170.889999;-431.398804
1603186412.142631;120.102341;170.475266;-431.612244
1603186412.152611;120.046921;170.487518;-431.557068
1603186412.162620;119.885406;170.326828;-431.357605
1603186412.172601;119.259125;170.023788;-431.115204
1603186412.182580;119.126251;170.125473;-431.065430
1603186412.192590;119.998184;169.905380;-431.137848
1603186412.202568;119.687149;169.558640;-431.103882
1603186412.212547;119.170364;169.146317;-430.922974
1603186412.222526;119.094986;169.109360;-431.111694
1603186412.232536;119.840210;168.907211;-430.921875
1603186412.242515;120.255020;168.926315;-431.149353
1603186412.252525;119.503143;168.610687;-430.898895
1603186412.262504;120.227570;168.276093;-430.714935
1603186412.272484;119.694534;168.027496;-430.552155
1603186412.282463;119.657318;167.729660;-430.565247
1603186412.292442;120.484131;167.776779;-430.489075
1603186412.302421;119.801544;167.100464;-430.387421
1603186412.312401;119.559052;167.013229;-430.167480
1603186412.322410;119.933838;166.347610;-430.180542
1603186412.332390;119.398224;166.276184;-429.945435
1603186412.342369;119.876099;166.023544;-429.893341
1603186412.352348;119.211578;165.511520;-429.984497
1603186412.362327;120.012558;165.306213;-430.067810
1603186412.372337;118.933136;164.786072;-429.883362
1603186412.382316;119.349060;164.834991;-429.771423
1603186412.392296;119.606018;164.390244;-429.901428
1603186412.402275;119.112442;163.913376;-429.667389
1603186412.412254;119.832489;163.608490;-429.470398
1603186412.422233;118.718307;163.477432;-429.477478
1603186412.432213;119.114975;162.952713;-429.853577
1603186412.442192;119.551224;162.695801;-429.929077
1603186412.452202;118.369843;162.497269;-429.307098
1603186412.462181;118.927353;162.379425;-429.457886
1603186412.472160;118.488373;161.755157;-429.383667
1603186412.482139;118.339844;161.650253;-429.305054
1603186412.492119;118.968140;161.653152;-429.453918
1603186412.502128;118.692886;161.174652;-429.127747
1603186412.512108;118.771957;160.826828;-429.101593
1603186412.522087;117.781876;160.397537;-428.963928
1603186412.532066;117.999222;160.038040;-428.878998
1603186412.542076;118.725723;159.851944;-429.109070
1603186412.552055;118.378784;159.677063;-428.953705
1603186412.562034;118.464783;159.292664;-428.927490
1603186412.572014;117.465591;158.855225;-428.756348
1603186412.581993;117.772842;158.518051;-428.688538
1603186412.592003;118.256424;158.365448;-428.851624
1603186412.601982;117.991028;158.202164;-428.730652
1603186412.611961;117.632950;157.845062;-428.890686
1603186412.621941;117.158539;157.304550;-428.427124
1603186412.631920;116.929474;157.200607;-428.618225
1603186412.641930;117.151520;156.835342;-428.677673
1603186412.651909;116.907654;156.530487;-428.463257
1603186412.661888;117.374390;156.424561;-428.824036
1603186412.671867;116.572693;155.736115;-428.318329
1603186412.681847;116.614258;155.318924;-428.134705
1603186412.691826;116.449982;155.121277;-428.749420
1603186412.701836;115.700134;154.610062;-428.474365
1603186412.711815;116.606995;154.475784;-428.637787
1603186412.721794;115.718307;154.011856;-428.595428
1603186412.731773;115.394150;153.493622;-428.510315
1603186412.741753;115.524979;153.203094;-428.839050
1603186412.751732;114.946136;152.631958;-428.394409
1603186412.761711;115.236313;152.389542;-428.701477
1603186412.771690;114.355484;151.947968;-428.437561
1603186412.781700;113.980667;151.400696;-428.580627
1603186412.791679;114.132736;151.164200;-428.837402
1603186412.801659;113.493378;150.699844;-428.817596
1603186412.811638;113.631760;150.525848;-429.094910
1603186412.821617;113.036377;150.004211;-428.663452
1603186412.831596;112.791168;150.081482;-428.889771
1603186412.841576;113.052277;149.384232;-428.936951
1603186412.851512;111.783401;149.028549;-428.704773
1603186412.861522;112.350555;148.852997;-428.666748
1603186412.871501;111.949646;148.231064;-428.409607
1603186412.881480;111.851135;147.804779;-428.161621
1603186412.891459;111.479660;147.573196;-428.448669
1603186412.901439;110.816422;147.106339;-428.168732
1603186412.911448;110.752518;146.620224;-428.135254
1603186412.921428;109.987381;146.400101;-427.681946
1603186412.931407;109.501144;145.919434;-427.844666
1603186412.941386;110.002350;145.536743;-427.845306
1603186412.951365;108.935181;145.325638;-427.525146
1603186412.961345;109.339951;144.920517;-427.755371
1603186412.971354;108.250458;144.336563;-427.760132
1603186412.981334;107.959198;144.127258;-427.484619
1603186412.991313;108.362244;144.116348;-427.848877
1603186413.001292;107.182556;143.748032;-427.812378
1603186413.011271;107.402527;143.380798;-427.956116
1603186413.021251;106.281525;142.870590;-427.776001
1603186413.031230;106.239410;142.560165;-427.734131
1603186413.041240;106.091339;142.487106;-427.763367
1603186413.051219;105.577606;142.184006;-427.751862
1603186413.061229;105.796463;141.990219;-427.724976
1603186413.071208;104.702225;141.419434;-427.708008
1603186413.081187;104.500549;141.207962;-427.723267
1603186413.091166;104.673080;141.191101;-427.914551
1603186413.101146;103.510025;140.763901;-427.509155
1603186413.111125;104.306580;140.513885;-428.021729
1603186413.121104;102.772736;140.099472;-427.727783
1603186413.131083;102.829132;139.936935;-427.778687
1603186413.141093;102.794693;139.811935;-428.079895
1603186413.151072;101.082336;139.374405;-427.865570
1603186413.161052;101.589401;139.408096;-427.885254
1603186413.171031;101.140656;139.031296;-427.784973
1603186413.181010;100.762817;138.743637;-427.703125
1603186413.190989;100.548431;138.562820;-428.239777
1603186413.200969;99.408295;138.238861;-427.836975
1603186413.210978;99.656891;138.248489;-428.230774
1603186413.220958;98.982239;137.912003;-427.815979
1603186413.230937;98.297089;137.406250;-427.861511
1603186413.240916;97.101044;137.514359;-427.694305
1603186413.250895;97.636780;137.179703;-427.535065
1603186413.260905;97.879349;137.244278;-427.737610
1603186413.270884;96.757370;136.704636;-427.603027
1603186413.280864;96.545242;136.312241;-427.770630
1603186413.290843;96.322815;136.475815;-427.641174
1603186413.300822;95.562912;136.289749;-427.398834
1603186413.310801;95.944504;136.276123;-427.825928
1603186413.320781;94.926376;135.719131;-427.263611
1603186413.330760;94.533661;135.517319;-427.060486
1603186413.340770;93.963913;135.581116;-427.142395
1603186413.350749;92.950409;135.191269;-427.142120
1603186413.360728;93.208710;135.095261;-426.981445
1603186413.370707;92.985703;134.726227;-426.948608
1603186413.380717;92.439651;134.489655;-426.916504
1603186413.390696;92.008026;134.271210;-427.022339
1603186413.400706;91.605225;134.407654;-426.934357
1603186413.410685;92.079529;134.187134;-427.014648
1603186413.420665;90.601425;134.232681;-426.498932
1603186413.430644;90.833282;133.756577;-426.568848
1603186413.440623;90.001892;133.766357;-426.660980
1603186413.450633;89.993515;133.559387;-426.554199
1603186413.460612;90.200455;133.652130;-426.535583
1603186413.470591;89.301483;133.616989;-426.284943
1603186413.480571;89.022614;133.318100;-426.305756
1603186413.490580;88.431305;133.337097;-425.879700
1603186413.500560;88.178619;133.212082;-426.100891
1603186413.510569;88.601654;133.287292;-426.303040
1603186413.520549;87.664322;133.057861;-426.084625
1603186413.530558;88.128845;132.831055;-426.147400
1603186413.540538;88.165390;132.902954;-426.267578
1603186413.550517;87.881607;133.284088;-426.129639
1603186413.560496;88.340927;132.914902;-426.448700
1603186413.570475;87.218521;133.114426;-426.071838
1603186413.580485;87.181686;132.793716;-426.065308
1603186413.590464;87.183853;132.758163;-425.940460
1603186413.600444;86.599167;132.792587;-426.123962
1603186413.610423;87.022354;132.551773;-426.368835
1603186413.620402;86.067078;132.865143;-426.188843
1603186413.630412;85.637100;132.818558;-426.005280
1603186413.640391;85.818436;132.842438;-425.891602
1603186413.650370;85.333069;132.697815;-425.955566
1603186413.660350;86.776321;132.765793;-426.376221
1603186413.670329;85.559662;133.074127;-426.203979
1603186413.680308;85.125122;133.105545;-426.221008
1603186413.690318;85.685608;132.840546;-426.489380
1603186413.700297;85.696747;132.891785;-426.555695
1603186413.710276;85.803497;132.969040;-426.922607
1603186413.720286;85.551163;132.768768;-426.375854
1603186413.730265;85.051331;132.866852;-426.723938
1603186413.740245;84.821854;132.793640;-426.569977
1603186413.750224;84.857407;132.895844;-426.429108
1603186413.760234;85.351089;132.903839;-426.836060
1603186413.770213;84.446838;132.857971;-426.808624
1603186413.780192;84.395020;132.698349;-426.743347
1603186413.790171;84.589966;132.993286;-427.055542
1603186413.800151;84.464371;132.895676;-426.965576
1603186413.810130;84.883133;133.102417;-427.104553
1603186413.820140;83.868454;132.853531;-426.860046
1603186413.830119;84.083862;132.768143;-426.796265
1603186413.840098;84.731354;132.617340;-426.589661
1603186413.850043;83.893768;132.527710;-426.792114
1603186413.860023;84.361450;132.787308;-427.023193
1603186413.870002;83.372452;132.673386;-426.872559
1603186413.879981;83.448364;132.870102;-426.883759
1603186413.889960;83.374603;132.662140;-426.997192
1603186413.899940;83.011414;132.585602;-426.790710
1603186413.909949;84.254959;133.099869;-427.203094
1603186413.919929;83.456696;132.652054;-427.008606
1603186413.929908;83.335907;132.656067;-427.032501
1603186413.939887;82.488113;132.805542;-427.099426
