timestamp;x (in G's);y (in G's);z (in G's)
1603186403.420989;0.008118;-0.091537;-1.021133
1603186403.430694;0.009125;-0.098328;-1.011765
1603186403.440428;0.010391;-0.108109;-0.998077
1603186403.450133;0.012970;-0.109726;-0.989151
1603186403.459838;0.006180;-0.094925;-0.986984
1603186403.469573;-0.017105;-0.070831;-0.996689
1603186403.479278;-0.036163;-0.048782;-1.021057
1603186403.489013;-0.046936;-0.037979;-1.057343
1603186403.498717;-0.041306;-0.012024;-1.102295
1603186403.508422;-0.022018;-0.005402;-1.132141
1603186403.518157;-0.005310;-0.013824;-1.127502
1603186403.527862;-0.001801;-0.028656;-1.102051
1603186403.537597;-0.015213;-0.036667;-1.072098
1603186403.547301;-0.036041;-0.041748;-1.025391
1603186403.557006;-0.045059;-0.042862;-0.988907
1603186403.566741;-0.047501;-0.049561;-0.983093
1603186403.576446;-0.050827;-0.063766;-0.985062
1603186403.586150;-0.061478;-0.078644;-0.981186
1603186403.595885;-0.073547;-0.088623;-0.984009
1603186403.605590;-0.079254;-0.100479;-0.978714
1603186403.615295;-0.081924;-0.097336;-0.970810
1603186403.625030;-0.077911;-0.091736;-0.954514
1603186403.634734;-0.073837;-0.088684;-0.946472
1603186403.644469;-0.068069;-0.091919;-0.940552
1603186403.654174;-0.065582;-0.102585;-0.937134
1603186403.663879;-0.062500;-0.109039;-0.933273
1603186403.673614;-0.068741;-0.111038;-0.947708
1603186403.683318;-0.062729;-0.103973;-0.937149
1603186403.693053;-0.048767;-0.101334;-0.921570
1603186403.702758;-0.033432;-0.096939;-0.909103
1603186403.712463;-0.018570;-0.095337;-0.892288
1603186403.722198;-0.011856;-0.104736;-0.877106
1603186403.731902;-0.005554;-0.113922;-0.870667
1603186403.741607;-0.009064;-0.119995;-0.879761
1603186403.751342;-0.013275;-0.122665;-0.890793
1603186403.761046;-0.017380;-0.129318;-0.903763
1603186403.770782;-0.020340;-0.142349;-0.915695
1603186403.780486;-0.022247;-0.151382;-0.921814
1603186403.790191;-0.023056;-0.157272;-0.924835
1603186403.799926;-0.029327;-0.159409;-0.921143
1603186403.809630;-0.034424;-0.159531;-0.921478
1603186403.819335;-0.032257;-0.165527;-0.918839
1603186403.829070;-0.034607;-0.172455;-0.917587
1603186403.838775;-0.040985;-0.180695;-0.917007
1603186403.848445;-0.045166;-0.183014;-0.923813
1603186403.858180;-0.045746;-0.181458;-0.928696
1603186403.867885;-0.045807;-0.178070;-0.936218
1603186403.877620;-0.036377;-0.176910;-0.945633
1603186403.887325;-0.024109;-0.177170;-0.948929
1603186403.897029;-0.009521;-0.171539;-0.955887
1603186403.906764;0.000961;-0.164566;-0.954956
1603186403.916469;0.005844;-0.158371;-0.952164
1603186403.926204;0.006866;-0.154160;-0.953674
1603186403.935909;0.004349;-0.153549;-0.951645
1603186403.945613;-0.001511;-0.159378;-0.949463
1603186403.955348;-0.007538;-0.167603;-0.948441
1603186403.965053;-0.016357;-0.172653;-0.948044
1603186403.974788;-0.024475;-0.168839;-0.966721
1603186403.984493;-0.030930;-0.163681;-0.996918
1603186403.994197;-0.031723;-0.156555;-1.015533
1603186404.003932;-0.033752;-0.150665;-1.038651
1603186404.013637;-0.023193;-0.144699;-1.049744
1603186404.023372;-0.011734;-0.135620;-1.061554
1603186404.033077;-0.006317;-0.125305;-1.069992
1603186404.042781;-0.008682;-0.115814;-1.063202
1603186404.052516;-0.008316;-0.117249;-1.045746
1603186404.062221;-0.001038;-0.120605;-1.025238
1603186404.071956;-0.005005;-0.122482;-1.019272
1603186404.081661;-0.010345;-0.117859;-1.026459
1603186404.091365;-0.010605;-0.097000;-1.057648
1603186404.101100;-0.003082;-0.087646;-1.088562
1603186404.110805;0.005508;-0.079956;-1.110245
1603186404.120540;0.005096;-0.070938;-1.123367
1603186404.130245;0.018539;-0.062759;-1.116135
1603186404.139980;0.031967;-0.048370;-1.108383
1603186404.149684;0.019135;-0.039688;-1.116669
1603186404.159389;-0.004486;-0.030014;-1.103714
1603186404.169124;-0.015488;-0.033951;-1.088348
1603186404.178829;-0.015198;-0.043259;-1.070023
1603186404.188564;-0.010880;-0.050751;-1.043213
1603186404.198268;-0.012817;-0.060684;-1.010468
1603186404.207973;-0.015732;-0.060211;-0.996826
1603186404.217708;-0.012177;-0.057236;-0.989197
1603186404.227413;0.000275;-0.057404;-0.975479
1603186404.237148;0.017914;-0.063812;-0.963531
1603186404.246852;0.033813;-0.066635;-0.952988
1603186404.256587;0.038315;-0.059784;-0.942841
1603186404.266292;0.035660;-0.055099;-0.926758
1603186404.275997;0.044662;-0.047791;-0.919830
1603186404.285732;0.052521;-0.048141;-0.919113
1603186404.295436;0.055054;-0.050873;-0.920471
1603186404.305171;0.055008;-0.053879;-0.931946
1603186404.314876;0.058746;-0.055481;-0.947174
1603186404.324611;0.062073;-0.051758;-0.963547
1603186404.334316;0.060318;-0.049271;-0.974823
1603186404.344020;0.053192;-0.045258;-0.983459
1603186404.353755;0.035660;-0.046021;-0.985825
1603186404.363460;0.023178;-0.052414;-0.988419
1603186404.373195;0.025391;-0.062012;-0.973953
1603186404.382900;0.037628;-0.075775;-0.958221
1603186404.392635;0.046387;-0.081924;-0.937958
1603186404.402339;0.044601;-0.081085;-0.923218
1603186404.412044;0.032928;-0.074341;-0.916489
1603186404.421779;0.027283;-0.072845;-0.912064
1603186404.431484;0.030746;-0.078293;-0.902985
1603186404.441219;0.041260;-0.091415;-0.892624
1603186404.450923;0.051361;-0.103668;-0.882767
1603186404.460658;0.052658;-0.109680;-0.868774
1603186404.470363;0.043442;-0.110870;-0.862564
1603186404.480068;0.030334;-0.109985;-0.864365
1603186404.489803;0.015350;-0.115341;-0.871826
1603186404.499507;0.014557;-0.122559;-0.874969
1603186404.509242;0.018829;-0.129303;-0.879089
1603186404.518947;0.022003;-0.132111;-0.882935
1603186404.528652;0.024994;-0.137329;-0.888809
1603186404.538387;0.025955;-0.136124;-0.887756
1603186404.548091;0.024872;-0.135544;-0.891754
1603186404.557826;0.023773;-0.134613;-0.894440
1603186404.567531;0.029587;-0.134064;-0.892319
1603186404.577236;0.040039;-0.133148;-0.895279
1603186404.586971;0.050644;-0.135849;-0.901962
1603186404.596675;0.052567;-0.133575;-0.918259
1603186404.606410;0.052750;-0.126328;-0.940933
1603186404.616115;0.057449;-0.111298;-0.966675
1603186404.625820;0.057419;-0.106628;-0.984116
1603186404.635555;0.061340;-0.107269;-0.992981
1603186404.645259;0.061996;-0.120377;-0.997498
1603186404.654964;0.058044;-0.130264;-1.000793
1603186404.664699;0.051285;-0.133987;-1.007874
1603186404.674404;0.041992;-0.133499;-1.015335
1603186404.684139;0.026688;-0.126541;-1.039444
1603186404.693843;0.016037;-0.112167;-1.064774
1603186404.703548;0.013794;-0.095352;-1.090805
1603186404.713283;0.029266;-0.085373;-1.111313
1603186404.722988;0.042038;-0.081650;-1.130127
1603186404.732723;0.054749;-0.086136;-1.137039
1603186404.742427;0.067444;-0.107742;-1.121231
1603186404.752132;0.073898;-0.127808;-1.088699
1603186404.761867;0.057709;-0.129166;-1.065430
1603186404.771572;0.030212;-0.102905;-1.072647
1603186404.781307;0.008636;-0.073792;-1.098038
1603186404.791011;-0.008667;-0.064423;-1.122833
1603186404.800716;-0.013016;-0.069992;-1.138077
1603186404.810451;-0.003555;-0.069229;-1.168365
1603186404.820156;0.002396;-0.049683;-1.178604
1603186404.829891;-0.000092;-0.036514;-1.180161
1603186404.839595;-0.004166;-0.014755;-1.180222
1603186404.849249;0.000488;-0.002274;-1.165894
1603186404.858984;-0.002762;0.010666;-1.141541
1603186404.868689;-0.002274;0.010712;-1.138428
1603186404.878424;-0.002686;-0.000336;-1.099823
1603186404.888128;-0.003113;-0.012619;-1.047241
1603186404.897833;0.002090;-0.023849;-1.007477
1603186404.907568;-0.007416;-0.035431;-0.986359
1603186404.917273;-0.015945;-0.038589;-0.975876
1603186404.927008;-0.019562;-0.038727;-0.985794
1603186404.936712;-0.025391;-0.042786;-1.003998
1603186404.946417;-0.037415;-0.046326;-1.012772
1603186404.956152;-0.042786;-0.044708;-1.008392
1603186404.965857;-0.048035;-0.042480;-0.995514
1603186404.975561;-0.048248;-0.036575;-0.988449
1603186404.985296;-0.049194;-0.033173;-0.965866
1603186404.995001;-0.049545;-0.039566;-0.953094
1603186405.004705;-0.040649;-0.041870;-0.950668
1603186405.014440;-0.030289;-0.042145;-0.948105
1603186405.024145;-0.023270;-0.041809;-0.949112
1603186405.033850;-0.016663;-0.037872;-0.950760
1603186405.043585;-0.001511;-0.031906;-0.950378
1603186405.053289;0.014297;-0.035507;-0.944275
1603186405.062994;0.022156;-0.039520;-0.928680
1603186405.072729;0.019623;-0.041168;-0.910202
1603186405.082434;0.016693;-0.040848;-0.897141
1603186405.092138;0.001770;-0.042068;-0.881348
1603186405.101843;-0.008514;-0.045746;-0.871643
1603186405.111578;-0.006531;-0.055984;-0.866653
1603186405.121283;-0.011566;-0.072998;-0.857559
1603186405.130987;-0.014175;-0.089539;-0.847580
1603186405.140722;-0.017670;-0.104706;-0.845932
1603186405.150427;-0.021912;-0.112961;-0.852524
1603186405.160131;-0.026749;-0.120071;-0.858582
1603186405.169867;-0.029510;-0.124130;-0.859756
1603186405.179571;-0.032669;-0.131668;-0.860809
1603186405.189276;-0.033798;-0.138504;-0.860916
1603186405.199011;-0.038376;-0.138702;-0.860657
1603186405.208715;-0.034866;-0.131683;-0.866394
1603186405.218420;-0.027802;-0.129196;-0.871277
1603186405.228155;-0.025146;-0.127548;-0.878220
1603186405.237860;-0.020203;-0.127243;-0.882019
1603186405.247564;-0.019699;-0.131226;-0.890015
1603186405.257299;-0.021271;-0.128891;-0.905045
1603186405.267004;-0.020523;-0.128311;-0.919617
1603186405.276709;-0.012161;-0.132675;-0.933929
1603186405.286444;-0.002869;-0.140549;-0.944366
1603186405.296148;0.001099;-0.144989;-0.943970
1603186405.305853;-0.005646;-0.145401;-0.942276
1603186405.315588;-0.002197;-0.151108;-0.937775
1603186405.325293;0.003860;-0.160172;-0.937393
1603186405.334997;0.000366;-0.169403;-0.936829
1603186405.344732;-0.007507;-0.176285;-0.944656
1603186405.354437;-0.011353;-0.173553;-0.968033
1603186405.364141;-0.014023;-0.169556;-0.995453
1603186405.373877;-0.013992;-0.165848;-1.032242
1603186405.383581;-0.016129;-0.160736;-1.062851
1603186405.393286;-0.021317;-0.150040;-1.088654
1603186405.403021;-0.016388;-0.134247;-1.104614
1603186405.412725;-0.019669;-0.130280;-1.111038
1603186405.422430;-0.020309;-0.131363;-1.104935
1603186405.432165;-0.015213;-0.137680;-1.088303
1603186405.441870;0.003616;-0.145706;-1.063446
1603186405.451574;0.020691;-0.150345;-1.049301
1603186405.461309;0.025040;-0.137848;-1.053436
1603186405.471014;0.029633;-0.115143;-1.080811
1603186405.480719;0.039139;-0.090073;-1.112411
1603186405.490454;0.043854;-0.079086;-1.142212
1603186405.500158;0.038574;-0.069641;-1.160416
1603186405.509863;0.040756;-0.052399;-1.175674
1603186405.519598;0.033005;-0.044662;-1.189606
1603186405.529303;0.011627;-0.042862;-1.195465
1603186405.539007;-0.011841;-0.042084;-1.181793
1603186405.548742;-0.020477;-0.043457;-1.150238
1603186405.558447;-0.020584;-0.046753;-1.124023
1603186405.568151;-0.010376;-0.052017;-1.071930
1603186405.577887;0.000153;-0.059113;-1.043655
1603186405.587591;0.007477;-0.066071;-1.013809
1603186405.597296;0.001068;-0.075195;-0.993347
1603186405.607031;0.004211;-0.078613;-0.969315
1603186405.616735;0.019440;-0.077576;-0.962341
1603186405.626440;0.028534;-0.074966;-0.950851
1603186405.636175;0.029221;-0.072556;-0.939926
1603186405.645880;0.026276;-0.064545;-0.924744
1603186405.655584;0.022263;-0.051849;-0.932266
1603186405.665319;0.014313;-0.044281;-0.956833
1603186405.675024;0.006790;-0.045868;-0.992599
1603186405.684729;0.014648;-0.051147;-1.032318
1603186405.694464;0.026779;-0.053589;-1.046112
1603186405.704168;0.038681;-0.048691;-1.042282
1603186405.713873;0.046204;-0.042740;-1.022964
1603186405.723608;0.051865;-0.041336;-0.993698
1603186405.733313;0.051956;-0.043106;-0.970184
1603186405.743017;0.038849;-0.050308;-0.951080
1603186405.752752;0.027115;-0.073853;-0.927322
1603186405.762457;0.018250;-0.088745;-0.910446
1603186405.772161;0.013199;-0.090179;-0.903961
1603186405.781866;0.011719;-0.088943;-0.898819
1603186405.791601;0.007629;-0.093994;-0.893311
1603186405.801306;0.002747;-0.103912;-0.878708
1603186405.811010;0.010223;-0.111237;-0.870773
1603186405.820745;0.019974;-0.115433;-0.864548
1603186405.830450;0.023529;-0.117142;-0.858536
1603186405.840155;0.019394;-0.118271;-0.857193
1603186405.849871;0.013779;-0.122223;-0.855545
1603186405.859575;0.000778;-0.133774;-0.861649
1603186405.869280;-0.001572;-0.143417;-0.866119
1603186405.879015;0.006973;-0.155334;-0.874252
1603186405.888720;0.021988;-0.163986;-0.881683
1603186405.898424;0.024521;-0.166168;-0.879776
1603186405.908159;0.018997;-0.164963;-0.874084
1603186405.917864;0.016449;-0.162689;-0.865051
1603186405.927568;0.019897;-0.167603;-0.858719
1603186405.937273;0.019363;-0.176407;-0.851547
1603186405.947008;0.010117;-0.184067;-0.857803
1603186405.956713;-0.004715;-0.186539;-0.869156
1603186405.966417;-0.020889;-0.186295;-0.891388
1603186405.976152;-0.027939;-0.185471;-0.918274
1603186405.985857;-0.023117;-0.192505;-0.936142
1603186405.995562;-0.017426;-0.197418;-0.954666
1603186406.005297;-0.009659;-0.195068;-0.960770
1603186406.015001;-0.001648;-0.193893;-0.968201
1603186406.024706;0.008087;-0.191803;-0.959946
1603186406.034441;0.011093;-0.192825;-0.958939
1603186406.044146;0.014542;-0.191437;-0.958954
1603186406.053881;0.017731;-0.194534;-0.969406
1603186406.063585;0.022156;-0.197693;-0.983368
1603186406.073290;0.035934;-0.194427;-1.012756
1603186406.083025;0.041336;-0.192505;-1.037674
1603186406.092730;0.037872;-0.185745;-1.057968
1603186406.102434;0.043243;-0.171661;-1.092026
1603186406.112169;0.053436;-0.156708;-1.113464
1603186406.121874;0.059448;-0.150970;-1.114929
1603186406.131578;0.060455;-0.160004;-1.099365
1603186406.141314;0.054276;-0.170349;-1.057602
1603186406.151018;0.035873;-0.163147;-1.037598
1603186406.160723;0.008087;-0.140701;-1.040085
1603186406.170458;-0.003326;-0.132324;-1.048294
1603186406.180162;-0.000580;-0.139053;-1.062836
1603186406.189867;0.001053;-0.137405;-1.066498
1603186406.199602;0.001160;-0.126190;-1.093903
1603186406.209307;-0.003586;-0.097763;-1.125214
1603186406.219011;-0.010376;-0.068924;-1.154312
1603186406.228746;-0.009720;-0.051666;-1.162903
1603186406.238451;0.000061;-0.046356;-1.163757
1603186406.248186;-0.008255;-0.043854;-1.139465
1603186406.257891;-0.034409;-0.042618;-1.099884
1603186406.267595;-0.072418;-0.043976;-1.037827
1603186406.277330;-0.104614;-0.045456;-0.980789
1603186406.287035;-0.106628;-0.050293;-0.950714
1603186406.296770;-0.097336;-0.051910;-0.959808
1603186406.306475;-0.089783;-0.061279;-0.971573
1603186406.316179;-0.073334;-0.081802;-0.967438
1603186406.325914;-0.057755;-0.106689;-0.970490
1603186406.335619;-0.054520;-0.119476;-0.975281
1603186406.345354;-0.068436;-0.112045;-0.986221
1603186406.355059;-0.085602;-0.097229;-0.990845
1603186406.364763;-0.084076;-0.085175;-0.993011
1603186406.374498;-0.078506;-0.087463;-0.993332
1603186406.384203;-0.067566;-0.092072;-0.995285
1603186406.393908;-0.061768;-0.090195;-0.996902
1603186406.403643;-0.063171;-0.088379;-0.995193
1603186406.413347;-0.061340;-0.084763;-0.988373
1603186406.423052;-0.052383;-0.083984;-0.988647
1603186406.432787;-0.040863;-0.086044;-0.984055
1603186406.442492;-0.026672;-0.090485;-0.958023
1603186406.452196;-0.016190;-0.092743;-0.936829
1603186406.461931;-0.004044;-0.094330;-0.913284
1603186406.471636;0.003754;-0.098831;-0.897583
1603186406.481340;0.004974;-0.111908;-0.878952
1603186406.491076;-0.000092;-0.124313;-0.866409
1603186406.500780;-0.009674;-0.142136;-0.863968
1603186406.510485;-0.016800;-0.158722;-0.866455
1603186406.520220;-0.017670;-0.164917;-0.871964
1603186406.529924;-0.016342;-0.173462;-0.871429
1603186406.539660;-0.016571;-0.179718;-0.871109
1603186406.549364;-0.015472;-0.186493;-0.870544
1603186406.559069;-0.006775;-0.195663;-0.867325
1603186406.568804;0.001297;-0.208191;-0.863113
1603186406.578508;0.000748;-0.215057;-0.858948
1603186406.588213;-0.005295;-0.212372;-0.859451
1603186406.597948;-0.010696;-0.212769;-0.869797
1603186406.607653;-0.007660;-0.216553;-0.880768
1603186406.617357;-0.001556;-0.220520;-0.894058
1603186406.627092;-0.001663;-0.214172;-0.909790
1603186406.636797;0.007431;-0.202271;-0.921371
1603186406.646502;0.012604;-0.198471;-0.938019
1603186406.656237;0.012970;-0.199295;-0.947388
1603186406.665941;0.008789;-0.202942;-0.955215
1603186406.675646;0.005798;-0.202286;-0.966354
1603186406.685381;0.002838;-0.205078;-0.969650
1603186406.695086;-0.005814;-0.202591;-0.974258
1603186406.704821;-0.018860;-0.198273;-0.993149
1603186406.714525;-0.032898;-0.193375;-1.017670
1603186406.724230;-0.046494;-0.186996;-1.042603
1603186406.733965;-0.051636;-0.180664;-1.072281
1603186406.743670;-0.054962;-0.176147;-1.104034
1603186406.753405;-0.049942;-0.173737;-1.124588
1603186406.763109;-0.042786;-0.176636;-1.133514
1603186406.772814;-0.027634;-0.185654;-1.121277
1603186406.782518;-0.012054;-0.189606;-1.095673
1603186406.792254;-0.000122;-0.180466;-1.068375
1603186406.801958;-0.009079;-0.156006;-1.064331
1603186406.811693;-0.034332;-0.132156;-1.081635
1603186406.821398;-0.049652;-0.127075;-1.100662
1603186406.831102;-0.045486;-0.137650;-1.120255
1603186406.840807;-0.023941;-0.152115;-1.107239
1603186406.850487;-0.007828;-0.155716;-1.095306
1603186406.860192;0.000504;-0.144196;-1.064209
1603186406.869896;-0.002090;-0.128494;-1.030121
1603186406.879631;-0.001892;-0.113388;-1.010437
1603186406.889336;0.005280;-0.114655;-0.996750
1603186406.899041;0.012085;-0.122925;-0.983841
1603186406.908776;0.013779;-0.134232;-0.980347
1603186406.918480;-0.004211;-0.126068;-0.974701
1603186406.928215;-0.018036;-0.099091;-0.985794
1603186406.937920;-0.018860;-0.073212;-0.994812
1603186406.947625;-0.020645;-0.056046;-0.997696
1603186406.957360;-0.006638;-0.059021;-0.990219
1603186406.967064;0.013000;-0.066956;-0.975266
1603186406.976769;0.023697;-0.071045;-0.958420
1603186406.986504;0.032242;-0.073380;-0.945251
1603186406.996209;0.039474;-0.080521;-0.933167
1603186407.005913;0.037003;-0.087769;-0.919952
1603186407.015648;0.023987;-0.091766;-0.914871
1603186407.025353;0.019379;-0.092957;-0.918015
1603186407.035057;0.022690;-0.097549;-0.923813
1603186407.044762;0.027512;-0.114456;-0.927368
1603186407.054497;0.027649;-0.125809;-0.931732
1603186407.064202;0.034027;-0.119736;-0.948242
1603186407.073906;0.041367;-0.105743;-0.960205
1603186407.083641;0.039459;-0.091278;-0.967133
1603186407.093346;0.036835;-0.080368;-0.969238
1603186407.103051;0.043350;-0.080551;-0.973312
1603186407.112786;0.047272;-0.085632;-0.969040
1603186407.122490;0.044983;-0.097153;-0.958466
1603186407.132195;0.038086;-0.113663;-0.935501
1603186407.141930;0.030334;-0.131165;-0.909683
1603186407.151635;0.020523;-0.138870;-0.885269
1603186407.161339;0.013458;-0.143326;-0.865311
1603186407.171074;0.009369;-0.148376;-0.855377
1603186407.180779;0.014603;-0.152954;-0.850235
1603186407.190483;0.021118;-0.157562;-0.838303
1603186407.200219;0.019394;-0.157745;-0.834427
1603186407.209923;0.014206;-0.156525;-0.838043
1603186407.219628;0.013565;-0.155594;-0.844833
1603186407.229332;0.016251;-0.160919;-0.854889
1603186407.239067;0.019318;-0.171768;-0.860016
1603186407.248772;0.017166;-0.181274;-0.869415
1603186407.258507;0.013672;-0.185684;-0.882599
1603186407.268212;0.006180;-0.189026;-0.894958
1603186407.277916;0.001648;-0.190842;-0.907928
1603186407.287651;0.004211;-0.199371;-0.915894
1603186407.297356;0.007614;-0.203812;-0.926712
1603186407.307061;0.002838;-0.206207;-0.936020
1603186407.316796;0.009079;-0.201706;-0.949753
1603186407.326500;0.023315;-0.201843;-0.960938
1603186407.336205;0.036423;-0.199249;-0.975464
1603186407.345940;0.043350;-0.198654;-0.989532
1603186407.355645;0.045319;-0.192780;-1.013214
1603186407.365349;0.052765;-0.183777;-1.040329
1603186407.375084;0.050323;-0.183304;-1.064835
1603186407.384789;0.047104;-0.179794;-1.081711
1603186407.394493;0.057053;-0.176315;-1.090561
1603186407.404229;0.056549;-0.163132;-1.105377
1603186407.413933;0.052597;-0.158386;-1.107880
1603186407.423638;0.045425;-0.152664;-1.111069
1603186407.433373;0.040588;-0.148056;-1.103317
1603186407.443077;0.039658;-0.152847;-1.098145
1603186407.452782;0.057068;-0.175522;-1.068024
1603186407.462517;0.076843;-0.200378;-1.040649
1603186407.472222;0.077148;-0.215881;-1.014618
1603186407.481926;0.049835;-0.196701;-1.017212
1603186407.491661;0.005951;-0.168716;-1.028656
1603186407.501366;-0.024460;-0.142868;-1.048019
1603186407.511071;-0.037613;-0.122467;-1.098038
1603186407.520806;-0.024521;-0.104797;-1.142426
1603186407.530510;-0.001053;-0.092590;-1.181656
1603186407.540215;0.015762;-0.062454;-1.207077
1603186407.549950;0.026016;-0.040115;-1.207993
1603186407.559655;0.027603;-0.022675;-1.196167
1603186407.569390;0.025284;-0.004364;-1.163803
1603186407.579094;-0.001160;0.009705;-1.125290
1603186407.588799;-0.043106;-0.000290;-1.068802
1603186407.598534;-0.066391;-0.034088;-1.001785
1603186407.608239;-0.049850;-0.051086;-0.950989
1603186407.617943;-0.048676;-0.058945;-0.950409
1603186407.627678;-0.061478;-0.057434;-0.951767
1603186407.637383;-0.064285;-0.075943;-0.953354
1603186407.647087;-0.053406;-0.094055;-0.967651
1603186407.656823;-0.053680;-0.107376;-0.992905
1603186407.666527;-0.075821;-0.108185;-0.991043
1603186407.676232;-0.098999;-0.099152;-0.989807
1603186407.685967;-0.099213;-0.091553;-0.987930
1603186407.695671;-0.094681;-0.078781;-0.987656
1603186407.705376;-0.087769;-0.076874;-0.987747
1603186407.715111;-0.084412;-0.084442;-0.983734
1603186407.724816;-0.086823;-0.091354;-0.992569
1603186407.734551;-0.084839;-0.093201;-1.005066
1603186407.744255;-0.075562;-0.092117;-1.008804
1603186407.753960;-0.059998;-0.093796;-0.996536
1603186407.763665;-0.040665;-0.092346;-0.970154
1603186407.773400;-0.023499;-0.092560;-0.932632
1603186407.783104;-0.004593;-0.094330;-0.899506
1603186407.792809;0.005127;-0.092056;-0.877747
1603186407.802544;0.008667;-0.086014;-0.865753
1603186407.812249;0.003479;-0.085007;-0.861862
1603186407.821953;-0.009521;-0.090210;-0.864334
1603186407.831688;-0.021500;-0.109543;-0.862061
1603186407.841393;-0.030197;-0.137497;-0.852646
1603186407.851071;-0.035553;-0.155167;-0.845337
1603186407.860807;-0.037262;-0.161163;-0.836914
1603186407.870511;-0.042114;-0.166153;-0.829330
1603186407.880216;-0.047775;-0.169586;-0.826248
1603186407.889951;-0.049179;-0.176941;-0.818436
1603186407.899655;-0.054886;-0.188065;-0.819046
1603186407.909360;-0.058899;-0.188446;-0.826233
1603186407.919095;-0.052307;-0.184784;-0.832382
1603186407.928800;-0.049271;-0.182419;-0.832764
1603186407.938504;-0.050507;-0.181229;-0.835922
1603186407.948239;-0.053543;-0.178436;-0.842514
1603186407.957944;-0.050873;-0.172333;-0.859177
1603186407.967649;-0.040466;-0.170441;-0.872650
1603186407.977353;-0.033081;-0.170624;-0.891754
1603186407.987087;-0.022476;-0.176483;-0.904404
1603186407.996793;-0.016342;-0.186554;-0.912186
1603186408.006497;-0.020477;-0.191620;-0.925827
1603186408.016232;-0.022949;-0.192795;-0.936890
1603186408.025937;-0.025650;-0.192474;-0.941910
1603186408.035642;-0.031281;-0.196030;-0.949310
1603186408.045377;-0.043518;-0.196732;-0.947479
1603186408.055081;-0.059418;-0.192795;-0.968521
1603186408.064786;-0.068619;-0.188416;-0.994171
1603186408.074521;-0.067291;-0.183105;-1.017487
1603186408.084226;-0.066208;-0.175888;-1.043808
1603186408.093930;-0.068817;-0.169815;-1.073074
1603186408.103665;-0.053299;-0.166779;-1.088623
1603186408.113370;-0.038040;-0.163162;-1.102814
1603186408.123075;-0.026016;-0.164154;-1.101212
1603186408.132810;-0.006927;-0.165009;-1.091400
1603186408.142514;0.002243;-0.169052;-1.065002
1603186408.152219;0.020447;-0.171066;-1.034943
1603186408.161954;0.033295;-0.156799;-1.036819
1603186408.171659;0.038620;-0.139252;-1.065643
1603186408.181363;0.035950;-0.133072;-1.097412
1603186408.191097;0.029816;-0.132019;-1.118530
1603186408.200803;0.029770;-0.124191;-1.153046
1603186408.210538;0.015503;-0.095627;-1.190750
1603186408.220243;-0.002289;-0.065506;-1.214233
1603186408.229947;-0.005722;-0.051529;-1.222046
1603186408.239682;-0.008530;-0.045807;-1.215286
1603186408.249387;-0.024689;-0.045761;-1.188416
1603186408.259091;-0.039337;-0.045609;-1.133453
1603186408.268826;-0.040497;-0.049927;-1.071259
1603186408.278531;-0.037735;-0.058395;-1.012344
1603186408.288266;-0.034302;-0.075058;-0.965515
1603186408.297971;-0.030960;-0.091019;-0.914398
1603186408.307675;-0.027695;-0.111710;-0.884201
1603186408.317411;-0.016861;-0.128876;-0.858673
1603186408.327115;-0.016052;-0.138260;-0.845154
1603186408.336820;-0.023575;-0.139999;-0.849197
1603186408.346555;-0.018692;-0.133636;-0.857788
1603186408.356259;-0.011642;-0.126205;-0.886246
1603186408.365964;0.003998;-0.124268;-0.913437
1603186408.375699;0.009903;-0.116425;-0.943207
1603186408.385404;0.008179;-0.095520;-0.971649
1603186408.395139;0.008957;-0.072601;-0.999451
1603186408.404843;0.010864;-0.055557;-1.032486
1603186408.414548;0.018280;-0.045532;-1.052200
1603186408.424283;0.024826;-0.044266;-1.063553
1603186408.433988;0.026169;-0.048737;-1.057678
1603186408.443691;0.026077;-0.052887;-1.037277
1603186408.453427;0.022507;-0.058853;-1.006821
1603186408.463132;0.025879;-0.066910;-0.968140
1603186408.472836;0.019333;-0.072342;-0.946930
1603186408.482572;0.009781;-0.080887;-0.926941
1603186408.492276;0.002045;-0.090866;-0.913818
1603186408.501981;0.001907;-0.110596;-0.904678
1603186408.511716;-0.006332;-0.130783;-0.898346
1603186408.521421;-0.004517;-0.138824;-0.883942
1603186408.531125;-0.002747;-0.140579;-0.872269
1603186408.540860;-0.004837;-0.139572;-0.867447
1603186408.550565;-0.007599;-0.144638;-0.853500
1603186408.560269;-0.015182;-0.151184;-0.851440
1603186408.570005;-0.019958;-0.157867;-0.856979
1603186408.579709;-0.020126;-0.160355;-0.856354
1603186408.589414;-0.018921;-0.164688;-0.858337
1603186408.599149;-0.020386;-0.169220;-0.858978
1603186408.608853;-0.019318;-0.172226;-0.866104
1603186408.618558;-0.007568;-0.173950;-0.879105
1603186408.628293;0.000656;-0.175400;-0.892334
1603186408.637998;0.013748;-0.174713;-0.902298
1603186408.647702;0.027328;-0.177139;-0.915558
1603186408.657437;0.030136;-0.179169;-0.928253
1603186408.667142;0.025208;-0.186478;-0.936752
1603186408.676847;0.018906;-0.192627;-0.945358
1603186408.686582;0.012909;-0.198700;-0.953857
1603186408.696285;0.000656;-0.203568;-0.962738
1603186408.705991;-0.006485;-0.206619;-0.972641
1603186408.715726;-0.010132;-0.204941;-0.983475
1603186408.725430;-0.011475;-0.201828;-0.996719
